 2.20280000e-04  2.70124220e+00  2.20280000e-04 -2.23336552e-25  2.20280000e-04 -2.01384220e-33 
 2.21280000e-04  2.70207413e+00  2.21280000e-04 -2.22890325e-25  2.21280000e-04 -2.00981854e-33 
 2.22280000e-04  2.70290537e+00  2.22280000e-04 -2.22444989e-25  2.22280000e-04 -2.00580292e-33 
 2.23280000e-04  2.70373591e+00  2.23280000e-04 -2.22000544e-25  2.23280000e-04 -2.00179532e-33 
 2.24280000e-04  2.70456577e+00  2.24280000e-04 -2.21556986e-25  2.24280000e-04 -1.99779573e-33 
 2.25280000e-04  2.70539493e+00  2.25280000e-04 -2.21114315e-25  2.25280000e-04 -1.99380413e-33 
 2.26280000e-04  2.70622340e+00  2.26280000e-04 -2.20672528e-25  2.26280000e-04 -1.98982051e-33 
 2.27280000e-04  2.70705118e+00  2.27280000e-04 -2.20231624e-25  2.27280000e-04 -1.98584484e-33 
 2.28280000e-04  2.70787827e+00  2.28280000e-04 -2.19791601e-25  2.28280000e-04 -1.98187712e-33 
 2.29280000e-04  2.70870468e+00  2.29280000e-04 -2.19352457e-25  2.29280000e-04 -1.97791732e-33 
 2.30280000e-04  2.70953039e+00  2.30280000e-04 -2.18914190e-25  2.30280000e-04 -1.97396544e-33 
 2.31280000e-04  2.71035542e+00  2.31280000e-04 -2.18476799e-25  2.31280000e-04 -1.97002145e-33 
 2.32280000e-04  2.71117976e+00  2.32280000e-04 -2.18040282e-25  2.32280000e-04 -1.96608535e-33 
 2.33280000e-04  2.71200341e+00  2.33280000e-04 -2.17604637e-25  2.33280000e-04 -1.96215711e-33 
