time,membrane,spike,pulse
0.045164000,0.305443,0.0,4.047364
0.045164999,0.306188,0.0,4.044941
0.045166001,0.306933,0.0,4.042520
0.045166999,0.307678,0.0,4.040100
0.045168001,0.308421,0.0,4.037681
0.045169000,0.309164,0.0,4.035264
0.045170002,0.309907,0.0,4.032848
0.045171000,0.310649,0.0,4.030434
0.045171998,0.311390,0.0,4.028021
0.045173001,0.312130,0.0,4.025610
0.045173999,0.312870,0.0,4.023200
0.045175001,0.313610,0.0,4.020792
0.045175999,0.314349,0.0,4.018384
0.045177002,0.315087,0.0,4.015979
0.045178000,0.315824,0.0,4.013575
0.045178998,0.316561,0.0,4.011172
0.045180000,0.317297,0.0,4.008770
0.045180999,0.318033,0.0,4.006371
0.045182001,0.318768,0.0,4.003973
0.045182999,0.319503,0.0,4.001576
0.045184001,0.320237,0.0,3.999181
0.045185000,0.320970,0.0,3.996787
0.045185998,0.321702,0.0,3.994394
0.045187000,0.322434,0.0,3.992003
0.045187999,0.323166,0.0,3.989613
0.045189001,0.323897,0.0,3.987225
0.045189999,0.324627,0.0,3.984838
0.045191001,0.325356,0.0,3.982453
0.045192000,0.326085,0.0,3.980069
0.045193002,0.326814,0.0,3.977686
0.045194000,0.327542,0.0,3.975305
0.045194998,0.328269,0.0,3.972926
0.045196000,0.328995,0.0,3.970547
0.045196999,0.329721,0.0,3.968171
0.045198001,0.330446,0.0,3.965795
0.045198999,0.331171,0.0,3.963421
0.045200001,0.331895,0.0,3.961049
0.045201000,0.332619,0.0,3.958678
0.045201998,0.333342,0.0,3.956308
0.045203000,0.334064,0.0,3.953940
0.045203999,0.334786,0.0,3.951573
0.045205001,0.335507,0.0,3.949208
0.045205999,0.336228,0.0,3.946844
0.045207001,0.336947,0.0,3.944481
0.045208000,0.337667,0.0,3.942120
0.045208998,0.338385,0.0,3.939760
0.045210000,0.339104,0.0,3.937402
0.045210999,0.339821,0.0,3.935045
0.045212001,0.340538,0.0,3.932689
0.045212999,0.341254,0.0,3.930335
0.045214001,0.341970,0.0,3.927982
0.045214999,0.342685,0.0,3.925631
0.045216002,0.343400,0.0,3.923281
0.045217000,0.344114,0.0,3.920933
0.045217998,0.344827,0.0,3.918586
0.045219000,0.345540,0.0,3.916240
0.045219999,0.346252,0.0,3.913895
0.045221001,0.346963,0.0,3.911552
0.045221999,0.347674,0.0,3.909211
0.045223001,0.348385,0.0,3.906871
0.045224000,0.349095,0.0,3.904532
0.045224998,0.349804,0.0,3.902195
0.045226000,0.350512,0.0,3.899859
0.045226999,0.351220,0.0,3.897525
0.045228001,0.351928,0.0,3.895191
0.045228999,0.352635,0.0,3.892860
0.045230001,0.353341,0.0,3.890529
0.045231000,0.354047,0.0,3.888201
0.045232002,0.354752,0.0,3.885873
0.045233000,0.355456,0.0,3.883547
0.045233998,0.356160,0.0,3.881222
0.045235001,0.356863,0.0,3.878899
0.045235999,0.357566,0.0,3.876577
0.045237001,0.358268,0.0,3.874256
0.045237999,0.358970,0.0,3.871937
0.045239002,0.359671,0.0,3.869620
0.045240000,0.360371,0.0,3.867303
0.045240998,0.361071,0.0,3.864988
0.045242000,0.361770,0.0,3.862674
0.045242999,0.362469,0.0,3.860362
0.045244001,0.363167,0.0,3.858052
0.045244999,0.363864,0.0,3.855742
0.045246001,0.364561,0.0,3.853434
0.045247000,0.365258,0.0,3.851127
0.045247998,0.365953,0.0,3.848822
0.045249000,0.366649,0.0,3.846518
0.045249999,0.367343,0.0,3.844215
0.045251001,0.368037,0.0,3.841914
0.045251999,0.368731,0.0,3.839614
0.045253001,0.369423,0.0,3.837316
0.045254000,0.370116,0.0,3.835019
0.045255002,0.370807,0.0,3.832723
0.045256000,0.371498,0.0,3.830429
0.045256998,0.372189,0.0,3.828136
0.045258000,0.372879,0.0,3.825845
0.045258999,0.373568,0.0,3.823554
0.045260001,0.374257,0.0,3.821265
0.045260999,0.374945,0.0,3.818978
0.045262001,0.375633,0.0,3.816692
0.045263000,0.376320,0.0,3.814407
0.045263998,0.377007,0.0,3.812124
0.045265000,0.377693,0.0,3.809842
0.045265999,0.378378,0.0,3.807561
0.045267001,0.379063,0.0,3.805282
0.045267999,0.379747,0.0,3.803004
0.045269001,0.380431,0.0,3.800728
0.045270000,0.381114,0.0,3.798453
0.045270998,0.381796,0.0,3.796179
0.045272000,0.382478,0.0,3.793906
0.045272999,0.383160,0.0,3.791635
0.045274001,0.383841,0.0,3.789366
0.045274999,0.384521,0.0,3.787097
0.045276001,0.385201,0.0,3.784830
0.045276999,0.385880,0.0,3.782565
0.045278002,0.386558,0.0,3.780300
0.045279000,0.387236,0.0,3.778038
0.045279998,0.387914,0.0,3.775776
0.045281000,0.388591,0.0,3.773516
0.045281999,0.389267,0.0,3.771257
0.045283001,0.389943,0.0,3.768999
0.045283999,0.390618,0.0,3.766743
0.045285001,0.391292,0.0,3.764488
0.045286000,0.391966,0.0,3.762235
0.045286998,0.392640,0.0,3.759983
0.045288000,0.393313,0.0,3.757732
0.045288999,0.393985,0.0,3.755483
0.045290001,0.394657,0.0,3.753235
0.045290999,0.395328,0.0,3.750988
0.045292001,0.395999,0.0,3.748743
0.045293000,0.396669,0.0,3.746499
0.045294002,0.397339,0.0,3.744256
0.045295000,0.398008,0.0,3.742014
0.045295998,0.398676,0.0,3.739774
0.045297001,0.399344,0.0,3.737536
0.045297999,0.400011,0.0,3.735298
0.045299001,0.400678,0.0,3.733063
0.045299999,0.401344,0.0,3.730828
0.045301002,0.402010,0.0,3.728595
0.045302000,0.402675,0.0,3.726362
0.045302998,0.403340,0.0,3.724132
0.045304000,0.404004,0.0,3.721903
0.045304999,0.404667,0.0,3.719675
0.045306001,0.405330,0.0,3.717448
0.045306999,0.405993,0.0,3.715223
0.045308001,0.406654,0.0,3.712999
0.045309000,0.407316,0.0,3.710776
0.045309998,0.407976,0.0,3.708555
0.045311000,0.408636,0.0,3.706335
0.045311999,0.409296,0.0,3.704116
