time,membrane,spike,pulse
0.003807250,0.160260,0.0,0.000000
0.003807500,0.160477,0.0,0.000000
0.003807750,0.160693,0.0,0.000000
0.003808000,0.160910,0.0,0.000000
0.003808250,0.161126,0.0,0.000000
0.003808500,0.161343,0.0,0.000000
0.003808750,0.161559,0.0,0.000000
0.003809000,0.161775,0.0,0.000000
0.003809250,0.161992,0.0,0.000000
0.003809500,0.162208,0.0,0.000000
0.003809750,0.162424,0.0,0.000000
0.003810000,0.162640,0.0,0.000000
0.003810250,0.162856,0.0,0.000000
0.003810500,0.163072,0.0,0.000000
0.003810750,0.163289,0.0,0.000000
0.003811000,0.163504,0.0,0.000000
0.003811250,0.163720,0.0,0.000000
0.003811500,0.163936,0.0,0.000000
0.003811750,0.164152,0.0,0.000000
0.003812000,0.164368,0.0,0.000000
0.003812250,0.164584,0.0,0.000000
0.003812500,0.164799,0.0,0.000000
0.003812750,0.165015,0.0,0.000000
0.003813000,0.165231,0.0,0.000000
0.003813250,0.165446,0.0,0.000000
0.003813500,0.165662,0.0,0.000000
0.003813750,0.165877,0.0,0.000000
0.003814000,0.166093,0.0,0.000000
0.003814250,0.166308,0.0,0.000000
0.003814500,0.166523,0.0,0.000000
0.003814750,0.166739,0.0,0.000000
0.003815000,0.166954,0.0,0.000000
0.003815250,0.167169,0.0,0.000000
0.003815500,0.167384,0.0,0.000000
0.003815750,0.167600,0.0,0.000000
